1,2,3,model
0.575,0.4346504559270517,0.46082621082621084,ElasticNet
0.5891891891891893,0.836111111111111,0.5562678062678063,ElasticNet
0.4337837837837838,0.6681864235055724,0.5436363636363637,ElasticNet
0.4608108108108108,0.5339412360688957,0.7585470085470085,ElasticNet
0.5508928571428571,0.22922998986828774,0.35861823361823364,RandomForest
0.5013513513513513,0.8823456790123456,0.6588319088319088,RandomForest
0.45743243243243237,0.8009118541033434,0.6301515151515151,RandomForest
0.4581081081081081,0.6400709219858155,0.5541310541310541,RandomForest
0.5482142857142857,0.4660587639311044,0.5762108262108262,TabPFN
0.5027027027027026,0.9030864197530863,0.5925925925925926,TabPFN
0.5432432432432432,0.5628166160081054,0.6924242424242424,TabPFN
0.522972972972973,0.4807497467071935,0.6139601139601139,TabPFN
