1,2,3,4,5,6,7,model
0.8670476190476192,0.8821630347054076,0.7564480471628592,0.6591251885369532,0.79875,0.7362637362637363,0.7351828499369483,ElasticNet
0.8538538538538539,0.8276136363636365,0.7518422991893884,0.6698717948717948,0.7684375,0.729104229104229,0.7156368221941993,ElasticNet
0.730980980980981,0.744955609362389,0.906060606060606,0.6885369532428356,0.77,0.7201132201132201,0.7099621689785623,ElasticNet
0.7925425425425425,0.8518966908797418,0.8203758290346351,0.5532727272727272,0.6796875,0.7432567432567432,0.728562421185372,ElasticNet
0.8160660660660661,0.8385794995964487,0.8257184966838615,0.692684766214178,0.725,0.7592407592407593,0.725094577553594,ElasticNet
0.7707707707707707,0.8216303470540759,0.7759764185703758,0.6964555052790347,0.774375,0.8424330055909003,0.7033417402269861,ElasticNet
0.8523523523523523,0.9160613397901535,0.8209285187914517,0.7141779788838613,0.7731250000000001,0.7187812187812188,0.6650233100233099,ElasticNet
0.8582332332332332,0.8845843422114609,0.8364038319823139,0.7243589743589743,0.80125,0.7993672993672994,0.7403846153846154,ElasticNet
0.8762510822510823,0.9087974172719935,0.7726602800294767,0.6579939668174962,0.7890625,0.7470862470862472,0.7492118537200505,RandomForest
0.8468468468468467,0.8989772727272728,0.771370670596905,0.6572398190045249,0.765,0.7052947052947052,0.7633984867591425,RandomForest
0.8265765765765766,0.784503631961259,0.9181313131313132,0.6881598793363499,0.761875,0.7246919746919747,0.719735182849937,RandomForest
0.7797797797797799,0.8861985472154965,0.8109801031687546,0.6242727272727272,0.7018749999999999,0.7246087246087246,0.7172131147540984,RandomForest
0.828078078078078,0.8712671509281679,0.8540899042004422,0.6796757164404224,0.725,0.773976023976024,0.6825346784363177,RandomForest
0.7581331331331332,0.8127522195318806,0.8282977155490052,0.6659125188536953,0.755,0.8458389563652723,0.6844262295081968,RandomForest
0.841841841841842,0.9217110573042777,0.8069270449521002,0.6821266968325792,0.795,0.7574092574092575,0.6911771561771561,RandomForest
0.8726226226226226,0.8882163034705407,0.8618275607958732,0.7175716440422323,0.79625,0.7775557775557776,0.800126103404792,RandomForest
0.8784415584415586,0.8983050847457628,0.7833456153279292,0.6644042232277526,0.7987500000000001,0.7712287712287712,0.7619798234552332,TabPFN
0.8553553553553553,0.8812878787878787,0.7796610169491525,0.6975867269984918,0.7725000000000001,0.7256077256077257,0.7761664564943254,TabPFN
0.7862862862862863,0.8329297820823245,0.9318181818181819,0.7228506787330317,0.791875,0.7530802530802532,0.7219419924337958,TabPFN
0.8128128128128128,0.891041162227603,0.8264554163596168,0.5956363636363637,0.735625,0.7297702297702298,0.7244640605296343,TabPFN
0.8265765765765766,0.8498789346246973,0.8190862196020634,0.6934389140271493,0.725,0.7192807192807192,0.7042875157629256,TabPFN
0.822072072072072,0.8555286521388217,0.8500368459837878,0.7156862745098038,0.7987500000000001,0.8120493541546173,0.728562421185372,TabPFN
0.8558558558558559,0.9313962873284907,0.8279292557111275,0.7013574660633485,0.77,0.7562437562437563,0.7034149184149185,TabPFN
0.8586086086086088,0.9015334947538338,0.8629329403095063,0.6813725490196078,0.7887500000000001,0.7865467865467866,0.8064312736443884,TabPFN
